0405D2,P14,dst19,3,2,B587561
0405D2,A15,dst19,3,6,B587562
0405D2,B15,dst19,3,1,B587563
0405D2,C15,dst19,3,5,B587564
0405D2,D15,dst19,3,6,B587565
0405D2,E15,dst19,3,7,B587566
0405D2,E15,dst19,5,20,B587566
0405D2,E15,dst19,6,7,B587566
0405D2,G2,dst13,6,4,B588279
0405D2,F15,dst19,3,6,B587567
0405D2,F15,dst19,4,20,B587567
0405D2,F15,dst19,6,6,B587567
0405D2,G15,dst19,6,5,B587568
0405D2,H15,dst19,6,5,B587569
0405D2,I15,dst19,6,4,B587570
0405D2,J15,dst19,6,9,B587571
0405D2,K15,dst19,6,8,B587572
0405D2,L15,dst19,6,10,B587573
0405D2,M15,dst19,6,9,B587574
0405D2,N15,dst19,6,7,B587575
0405D2,O15,dst19,6,8,B587576
0405D2,P15,dst19,6,4,B587577
0405D2,P15,dst19,7,20,B587577
0405D2,A16,dst19,8,5,B587578
0405D2,B16,dst19,9,7,B587579
0405D2,C16,dst19,10,6,B587580
0405D2,D16,dst19,11,5,B587581
0405D2,E16,dst19,12,6,B587582
0405D2,F16,dst19,13,7,B587583
0405D2,G16,dst19,14,4,B587584
0405D2,H16,dst19,15,6,B587585
0405D2,I16,dst19,16,10,B587586
0405D2,J16,dst20,1,9,B587587
0405D2,K16,dst20,2,20,B587588
0405D2,K16,dst20,3,5,B587588
0405D2,L16,dst20,3,11,B587589
0405D2,M16,dst20,3,6,B587590
0405D2,N16,dst20,3,4,B587591
0405D2,O16,dst20,3,5,B587592
0405D2,P16,dst20,3,4,B587593
0405D2,A17,dst20,3,4,B587594
0405D2,B17,dst20,3,5,B587595
0405D2,C17,dst20,3,6,B587596
0405D2,C17,dst20,5,20,B587596
0405D2,C17,dst20,6,6,B587596
0405D2,D17,dst20,3,5,B587597
0405D2,D17,dst20,4,20,B587597
0405D2,D17,dst20,6,5,B587597
0405D2,E17,dst20,6,6,B587598
0405D2,F17,dst20,6,5,B587599
0405D2,G17,dst20,6,6,B587600
0405D2,H17,dst20,6,6,B587601
0405D2,I17,dst20,6,5,B587602
0405D2,J17,dst20,6,9,B587603
0405D2,K17,dst20,6,6,B587604
0405D2,L17,dst20,6,4,B587605
0405D2,M17,dst20,6,6,B587606
0405D2,M17,dst20,8,20,B587606
0405D2,M17,dst20,9,6,B587606
0405D2,N17,dst20,6,9,B587607
0405D2,N17,dst20,7,20,B587607
0405D2,N17,dst20,9,9,B587607
0405D2,O17,dst20,9,3,B587608
0405D2,P17,dst20,9,5,B587609
0405D2,A18,dst20,9,4,B587610
0405D2,B18,dst20,9,4,B587611
0405D2,C18,dst20,9,3,B587612
0405D2,D18,dst20,9,4,B587613
0405D2,E18,dst20,9,2,B587614
0405D2,F18,dst20,9,5,B587615
0405D2,G18,dst20,9,5,B587616
0405D2,H18,dst20,9,6,B587617
0405D2,H18,dst20,10,20,B587617
0405D2,I18,dst20,11,12,B587618
0405D2,J18,dst20,12,9,B587619
0405D2,K18,dst20,13,7,B587620
0405D2,L18,dst20,14,7,B587621
0405D2,M18,dst20,15,3,B587622
0405D2,N18,dst20,16,8,B587623
0405D2,O18,dst21,1,3,B587624
0405D2,P18,dst21,2,4,B587625
0405D2,A19,dst21,3,4,B587626
0405D2,M2,dst13,8,20,B588285
0405D2,M2,dst13,9,9,B588285
0405D2,B19,dst21,4,8,B587627
0405D2,C19,dst21,5,20,B587775
0405D2,C19,dst21,6,4,B587775
0405D2,D19,dst21,6,5,B587776
0405D2,E19,dst21,6,2,B587777
0405D2,F19,dst21,6,5,B587778
0405D2,G19,dst21,6,7,B587779
0405D2,H19,dst21,6,4,B587780
0405D2,I19,dst21,6,5,B587781
0405D2,J19,dst21,6,6,B587782
0405D2,K19,dst21,6,3,B587783
0405D2,N2,dst13,7,20,B588286
0405D2,N2,dst13,9,8,B588286
0405D2,L19,dst21,6,17,B587784
0405D2,M19,dst21,6,7,B587785
0405D2,N19,dst21,6,3,B587786
0405D2,O19,dst21,6,6,B587787
0405D2,O19,dst21,8,20,B587787
0405D2,O19,dst21,9,6,B587787
0405D2,P19,dst21,6,5,B587788
0405D2,P19,dst21,7,20,B587788
0405D2,P19,dst21,9,5,B587788
0405D2,A20,dst21,9,5,B587789
0405D2,B20,dst21,9,3,B587790
0405D2,C20,dst21,9,5,B587791
0405D2,D20,dst21,9,6,B587792
0405D2,E20,dst21,9,5,B587793
0405D2,F20,dst21,9,4,B587794
0405D2,G20,dst21,9,4,B587795
0405D2,H20,dst21,9,6,B587796
0405D2,I20,dst21,9,6,B587797
0405D2,J20,dst21,9,6,B587798
0405D2,K20,dst21,9,4,B587799
0405D2,K20,dst21,11,20,B587799
0405D2,K20,dst21,12,4,B587799
0405D2,L20,dst21,9,5,B587800
0405D2,L20,dst21,10,20,B587800
0405D2,L20,dst21,12,5,B587800
0405D2,M20,dst21,12,6,B587801
0405D2,N20,dst21,12,6,B587802
0405D2,O20,dst21,12,5,B587803
0405D2,P20,dst21,12,4,B587804
0405D2,A21,dst21,12,4,B587805
0405D2,B21,dst21,12,5,B587806
0405D2,C21,dst21,12,4,B587807
0405D2,D21,dst21,12,4,B587808
0405D2,E21,dst21,12,4,B587809
0405D2,F21,dst21,12,2,B587810
0405D2,G21,dst21,12,6,B587811
0405D2,H21,dst21,12,8,B587812
0405D2,H21,dst21,13,20,B587812
0405D2,I21,dst21,14,5,B587813
0405D2,J21,dst21,15,4,B587814
0405D2,K21,dst21,16,4,B587815
0405D2,L21,dst22,1,4,B587816
0405D2,M21,dst22,2,2,B587817
0405D2,N21,dst22,3,2,B587818
0405D2,O21,dst22,4,3,B587819
0405D2,P21,dst22,5,3,B587820
0405D2,A22,dst22,6,10,B587821
0405D2,B22,dst22,7,4,B587822
0405D2,C22,dst22,8,5,B587823
0405D2,D22,dst22,9,4,B587824
0405D2,E22,dst22,10,20,B587825
0405D2,E22,dst22,11,4,B587825
0405D2,F22,dst22,11,4,B587826
0405D2,G22,dst22,11,4,B587827
0405D2,H22,dst22,11,5,B587828
0405D2,I22,dst22,11,9,B587829
0405D2,J22,dst22,11,6,B587830
0405D2,K22,dst22,11,5,B587831
0405D2,L22,dst22,11,4,B587832
0405D2,M22,dst22,11,4,B587833
0405D2,C3,dst13,11,20,B588291
0405D2,C3,dst13,12,8,B588291
0405D2,N22,dst22,11,3,B587834
0405D2,O22,dst22,11,6,B587835
0405D2,O22,dst22,13,20,B587835
0405D2,O22,dst22,14,6,B587835
0405D2,P22,dst22,11,2,B587836
0405D2,P22,dst22,12,20,B587836
0405D2,P22,dst22,14,2,B587836
0405D2,A23,dst22,14,3,B587837
0405D2,B23,dst22,14,5,B587838
0405D2,C23,dst22,14,3,B587839
0405D2,D23,dst22,14,2,B587840
0405D2,E23,dst22,14,4,B587841
0405D2,F23,dst22,14,5,B587842
0405D2,G23,dst22,14,3,B587843
0405D2,D3,dst13,10,20,B588292
0405D2,D3,dst13,12,4,B588292
0405D2,H23,dst22,14,7,B587844
0405D2,I23,dst22,14,2,B587845
0405D2,I23,dst22,16,20,B587845
0405D2,I23,dst23,1,2,B587845
0405D2,J23,dst22,14,5,B587846
0405D2,J23,dst22,15,20,B587846
0405D2,J23,dst23,1,5,B587846
0405D2,K23,dst23,1,3,B587847
0405D2,L23,dst23,1,5,B587848
0405D2,M23,dst23,1,1,B587849
0405D2,N23,dst23,1,3,B587850
0405D2,O23,dst23,1,2,B587851
0405D2,P23,dst23,1,4,B587852
0405D2,A24,dst23,1,4,B587853
0405D2,B24,dst23,1,4,B587854
0405D2,C24,dst23,1,3,B587855
0405D2,D24,dst23,1,4,B587856
0405D2,D24,dst23,2,20,B587856
0405D2,E24,dst23,3,7,B587857
0405D2,F24,dst23,4,3,B587858
0405D2,G24,dst23,5,3,B587859
0405D2,H24,dst23,6,3,B587860
0405D2,I24,dst23,7,3,B587861
0405D2,J24,dst23,8,5,B587862
0405D2,K24,dst23,9,4,B587863
0405D2,L24,dst23,10,4,B587864
0405D2,M24,dst23,11,3,B587865
0405D2,N24,dst23,12,5,B587866
0405D2,O24,dst23,13,6,B587867
0405D2,P24,dst23,14,4,B587868
0405D2,P3,dst13,13,20,B588304
0405D2,G4,dst14,5,2,B587168
0405D2,F5,dst14,6,20,B587183
0405D2,E6,dst15,6,3,B587399
0405D2,A7,dst15,6,4,B587411
0405D2,B7,dst15,6,4,B587412
0405D2,C7,dst15,6,8,B587413
